Sale ID,Date,Order ID,Order,Product,Net sales,Payment type,Credit card,Credit card type,Billing country,Refunds,Net payments,returned_item_rate,product_type,sales_count,Count Per Order
13174240084108,2022-06-22 17:57:22+00:00,4110533591180,#19577,6 buttermilk biscuits,33.5,Manual,Manual,Manual,Canada,0.0,33.5,0.0,scones,65,1
13174279504012,2022-06-22 18:12:58+00:00,4110546763916,#19578,challah,8.25,Shopify Payments,Visa,Standard,Canada,0.0,8.25,0.02298,bread,68,1
13174331113612,2022-06-22 18:28:54+00:00,4110559150220,#19579,vanilla buttercake,32.0,Shopify Payments,Visa,Standard,Canada,0.0,32.0,0.046,cakes,1231,4
13174331113612,2022-06-22 18:28:54+00:00,4110559150220,#19579,vanilla buttercake,32.0,Shopify Payments,Visa,Standard,Canada,0.0,9.0,0.046,cakes,1231,4
13174342647948,2022-06-22 18:34:59+00:00,4110563180684,#19580,trifle cake,48.0,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,48.0,0.03797,cakes,494,2
13174342647948,2022-06-22 18:34:59+00:00,4110563180684,#19580,trifle cake,48.0,Manual,Manual,Manual,Canada,0.0,44.2,0.03797,cakes,494,2
13174344581260,2022-06-22 18:35:51+00:00,4110563901580,#19581,white chocolate cheesecake  choice of fruit,48.0,Shopify Payments,Visa,Standard,Canada,0.0,48.0,0.00806,cakes,127,1
13174368370828,2022-06-22 18:45:43+00:00,4110571896972,#19583,chocolate raspberry mousse cake,32.0,Manual,Manual,Manual,Canada,0.0,32.0,0.02836,cakes,726,1
13174388457612,2022-06-22 18:56:16+00:00,4110578909324,#19584,confetti cake,48.0,Manual,Manual,Manual,Canada,0.0,48.0,0.0147,cakes,308,1
13174472245388,2022-06-22 19:27:11+00:00,4110603026572,#19585,raspberry pie,22.95,Shopify Payments,Visa,Standard,Canada,0.0,22.95,0.02366,pie,413,1
13174658629772,2022-06-22 20:41:35+00:00,4109607567500,#19557,baileys  coffee cake,38.4,Shopify Payments,Visa,Standard,Canada,0.0,36.16,0.04102,cakes,233,2
13174658629772,2022-06-22 20:41:35+00:00,4109607567500,#19557,baileys  coffee cake,38.4,Shopify Payments,Visa,Standard,Canada,0.0,38.4,0.04102,cakes,233,2
13174825255052,2022-06-22 22:22:59+00:00,4110717485196,#19586,chocolate buttercake,41.0,Shopify Payments,Mastercard,Standard,Canada,0.0,41.0,0.021,cakes,595,1
13174930505868,2022-06-22 23:52:52+00:00,4110755135628,#19587,coconut cream pie,25.95,Shopify Payments,Mastercard,Standard,Canada,0.0,25.95,0.02169,pie,462,1
13174931980428,2022-06-22 23:53:25+00:00,4110755659916,#19588,vanilla buttercake,24.0,Shopify Payments,Mastercard,Standard,Canada,0.0,24.0,0.03663,cakes,1231,1
13175073144972,2022-06-23 01:06:52+00:00,4110790164620,#19589,6 oatmeal raisin cookies,23.0,Shopify Payments,Mastercard,Standard,Canada,0.0,23.0,0.00606,cookies,99,1
13175144185996,2022-06-23 02:01:27+00:00,4110815887500,#19590,baked goods gift box,48.0,Shopify Payments,Mastercard,Standard,Canada,0.0,76.74,0.01724,catering,314,2
13175144185996,2022-06-23 02:01:27+00:00,4110815887500,#19590,baked goods gift box,48.0,Shopify Payments,Mastercard,Standard,Canada,0.0,76.74,0.01724,catering,314,2
13175144153228,2022-06-23 02:01:27+00:00,4110815887500,#19590,6 raisin scones,22.5,Shopify Payments,Mastercard,Standard,Canada,0.0,76.74,0.01639,scones,62,1
13176003526796,2022-06-23 12:09:09+00:00,4111109652620,#19591,vanilla buttercake,41.0,Shopify Payments,American Express,Premium,Canada,0.0,41.0,0.03663,cakes,1231,1
13176063230092,2022-06-23 12:50:22+00:00,4111131181196,#19592,coconut cream pie,25.95,Shopify Payments,Mastercard,Standard,Canada,0.0,25.95,0.02169,pie,462,1
13176102879372,2022-06-23 13:12:52+00:00,4111144714380,#19593,confetti cake,32.0,Shopify Payments,Visa,Standard,Canada,0.0,32.0,0.0147,cakes,308,1
13176163467404,2022-06-23 13:40:40+00:00,4111163424908,#19594,guinness  ginger cake,20.95,Shopify Payments,Visa,Standard,Canada,0.0,20.95,0.0042,pastry,439,1
13176187355276,2022-06-23 13:50:33+00:00,4111169814668,#19595,cherry pie,37.9,Shopify Payments,Mastercard,Standard,Canada,0.0,70.9,0.02252,pie,235,1
13176219140236,2022-06-23 14:09:19+00:00,4111181906060,#19596,6 cupcakes,45.0,Shopify Payments,Visa,Standard,Canada,0.0,67.95,0.05241,cakes,971,1
13176219173004,2022-06-23 14:09:19+00:00,4111181906060,#19596,raspberry pie,22.95,Shopify Payments,Visa,Standard,Canada,0.0,67.95,0.02366,pie,413,1
13176278286476,2022-06-23 14:39:20+00:00,4111203336332,#19597,chocolate raspberry mousse cake,48.0,Shopify Payments,Mastercard,Standard,Canada,0.0,54.0,0.02836,cakes,726,1
13176295489676,2022-06-23 14:48:25+00:00,4111209693324,#19598,confetti cake,32.0,Shopify Payments,Mastercard,Standard,Canada,0.0,32.0,0.0147,cakes,308,1
13176297291916,2022-06-23 14:49:38+00:00,4109797425292,#19560,delivery charge,11.0,Shopify Payments,Visa,Standard,Canada,0.0,26.7,0.01538,delivery,172,2
13176297291916,2022-06-23 14:49:38+00:00,4109797425292,#19560,delivery charge,11.0,Shopify Payments,Visa,Standard,Canada,0.0,12.43,0.01538,delivery,172,2
13176316788876,2022-06-23 14:59:05+00:00,4110559150220,#19579,chocolate buttercake,41.0,Shopify Payments,Visa,Standard,Canada,0.0,32.0,0.021,cakes,595,2
13176316788876,2022-06-23 14:59:05+00:00,4110559150220,#19579,chocolate buttercake,41.0,Shopify Payments,Visa,Standard,Canada,0.0,9.0,0.021,cakes,595,2
13176316821644,2022-06-23 14:59:05+00:00,4110559150220,#19579,vanilla buttercake,-32.0,Shopify Payments,Visa,Standard,Canada,0.0,32.0,0.046,cakes,1231,4
13176316821644,2022-06-23 14:59:05+00:00,4110559150220,#19579,vanilla buttercake,-32.0,Shopify Payments,Visa,Standard,Canada,0.0,9.0,0.046,cakes,1231,4
13176319508620,2022-06-23 15:01:10+00:00,4111218868364,#19599,quiche,33.5,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,69.2,0.02377,savoury,865,1
13176358666380,2022-06-23 15:20:31+00:00,4111233319052,#19600,trifle cake,48.0,Shopify Payments,Visa,Standard,Canada,0.0,76.95,0.03797,cakes,494,1
13176358699148,2022-06-23 15:20:31+00:00,4111233319052,#19600,bumbleberry crumble,28.95,Shopify Payments,Visa,Standard,Canada,0.0,76.95,0.00943,pie,114,1
13176440914060,2022-06-23 16:01:21+00:00,4111265497228,#19601,sourdough bread,17.85,Manual,Manual,Manual,Canada,0.0,107.85,0.00844,bread,333,1
13176440946828,2022-06-23 16:01:21+00:00,4111265497228,#19601,buttertarts,90.0,Manual,Manual,Manual,Canada,0.0,107.85,0.02301,pastry,368,1
13176542724236,2022-06-23 16:47:29+00:00,4111299575948,#19602,pizza dough,15.8,Shopify Payments,Mastercard,Standard,Canada,0.0,15.8,0.01388,savoury,53,1
13176599773324,2022-06-23 17:09:42+00:00,4111321137292,#19603,6 brownies,17.5,Manual,Manual,Manual,Canada,0.0,107.2,0.0505,squares,181,1
13176599806092,2022-06-23 17:09:42+00:00,4111321137292,#19603,6 chocolate chunk cookies,23.0,Manual,Manual,Manual,Canada,0.0,107.2,0.00896,cookies,134,1
13176599838860,2022-06-23 17:09:42+00:00,4111321137292,#19603,buttertarts,22.5,Manual,Manual,Manual,Canada,0.0,107.2,0.02301,pastry,368,1
13176641618060,2022-06-23 17:26:17+00:00,4111335915660,#19604,6 cupcakes,112.5,Manual,Manual,Manual,Canada,0.0,112.5,0.05241,cakes,971,1
13176669339788,2022-06-23 17:37:24+00:00,4111345811596,#19605,cookie trays  individually wrapped,52.0,Manual,Manual,Manual,Canada,0.0,90.4,0.0238,cookies,176,2
13176669307020,2022-06-23 17:37:24+00:00,4111345811596,#19605,cookie trays  individually wrapped,28.0,Manual,Manual,Manual,Canada,0.0,90.4,0.0238,cookies,176,2
13177014648972,2022-06-23 20:12:40+00:00,4111466365068,#19606,vanilla buttercake,65.0,Shopify Payments,Mastercard,Standard,Canada,0.0,68.0,0.0,cakes,1231,1
13177124061324,2022-06-23 21:17:38+00:00,4111507587212,#19607,carrot cake,32.0,Shopify Payments,Mastercard,Standard,Canada,0.0,32.0,0.04557,cakes,483,1
13177315065996,2022-06-23 23:29:47+00:00,4111572664460,#19608,chicken pot pie,45.0,Shopify Payments,Mastercard,Standard,Canada,0.0,45.0,0.02407,savoury,361,1
13177636094092,2022-06-24 02:37:02+00:00,4111662874764,#19609,baked goods gift box,48.0,Shopify Payments,American Express,Premium,Canada,0.0,66.39,0.01724,catering,314,2
13177636094092,2022-06-24 02:37:02+00:00,4111662874764,#19609,baked goods gift box,48.0,Shopify Payments,American Express,Premium,Canada,0.0,66.39,0.01724,catering,314,2
13178289291404,2022-06-24 10:46:26+00:00,4111896150156,#19610,apple pie,27.95,Shopify Payments,Mastercard,Standard,Canada,0.0,27.95,0.0172,pie,888,1
13178527940748,2022-06-24 13:24:43+00:00,4111973810316,#19611,brunch box  individual,210.0,Shopify Payments,Mastercard,Standard,Canada,0.0,522.06,0.09356,catering,56,3
13178528006284,2022-06-24 13:24:43+00:00,4111973810316,#19611,brunch box  individual,154.0,Shopify Payments,Mastercard,Standard,Canada,0.0,522.06,0.09356,catering,56,3
13178527973516,2022-06-24 13:24:43+00:00,4111973810316,#19611,brunch box  individual,98.0,Shopify Payments,Mastercard,Standard,Canada,0.0,522.06,0.09356,catering,56,3
13178661175436,2022-06-24 14:30:44+00:00,4112015294604,#19612,sourdough bread,8.25,Shopify Payments,Mastercard,Standard,Canada,0.0,121.1,0.00844,bread,333,2
13178661142668,2022-06-24 14:30:44+00:00,4112015294604,#19612,quiche,33.5,Shopify Payments,Mastercard,Standard,Canada,0.0,121.1,0.02377,savoury,865,2
13178661208204,2022-06-24 14:30:44+00:00,4112015294604,#19612,sourdough bread,11.9,Shopify Payments,Mastercard,Standard,Canada,0.0,121.1,0.00844,bread,333,2
13178661077132,2022-06-24 14:30:44+00:00,4112015294604,#19612,baked fruit tart,20.95,Shopify Payments,Mastercard,Standard,Canada,0.0,121.1,0.02238,pie,275,1
13178661044364,2022-06-24 14:30:44+00:00,4112015294604,#19612,6 oatmeal raisin cookies,11.5,Shopify Payments,Mastercard,Standard,Canada,0.0,121.1,0.00606,cookies,99,1
13178661011596,2022-06-24 14:30:44+00:00,4112015294604,#19612,6 chocolate chunk cookies,11.5,Shopify Payments,Mastercard,Standard,Canada,0.0,121.1,0.00896,cookies,134,1
13178661109900,2022-06-24 14:30:44+00:00,4112015294604,#19612,quiche,23.5,Shopify Payments,Mastercard,Standard,Canada,0.0,121.1,0.02377,savoury,865,2
13178987479180,2022-06-24 17:19:33+00:00,4112132505740,#19614,6 ginger molasses cookies,6.95,Manual,Manual,Manual,Canada,0.0,38.95,0.04697,cookies,179,1
13178987511948,2022-06-24 17:19:33+00:00,4112132505740,#19614,chocolate raspberry mousse cake,32.0,Manual,Manual,Manual,Canada,0.0,38.95,0.03055,cakes,726,1
13179005042828,2022-06-24 17:27:24+00:00,4112138666124,#19615,apple pie,27.95,Shopify Payments,Visa,Standard,Canada,0.0,27.95,0.0172,pie,888,2
13179010089100,2022-06-24 17:30:06+00:00,4112138666124,#19615,apple pie,-27.95,Shopify Payments,Visa,Standard,Canada,0.0,27.95,0.0172,pie,888,2
13179077034124,2022-06-24 18:04:11+00:00,4112165830796,#19616,lemon poppyseed loaf,12.95,Shopify Payments,Visa,Standard,Canada,0.0,24.9,0.0,loaf,117,1
13179077001356,2022-06-24 18:04:11+00:00,4112165830796,#19616,banana bread,11.95,Shopify Payments,Visa,Standard,Canada,0.0,24.9,0.00641,loaf,138,1
13179145093260,2022-06-24 18:38:48+00:00,4112189423756,#19617,vegan chocolate cake,34.0,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,34.0,0.02116,cakes,222,1
13179296940172,2022-06-24 19:56:28+00:00,4112241590412,#19618,chocolate cream pie,22.95,Shopify Payments,Visa,Standard,Canada,0.0,22.95,0.02054,pie,176,1
13179437645964,2022-06-24 21:06:40+00:00,4112290054284,#19619,6 cupcakes,135.0,Shopify Payments,Visa,Standard,Canada,0.0,183.0,0.05241,cakes,971,1
13179437678732,2022-06-24 21:06:40+00:00,4112290054284,#19619,trifle cake,48.0,Shopify Payments,Visa,Standard,Canada,0.0,183.0,0.03797,cakes,494,1
13179442102412,2022-06-24 21:09:52+00:00,4112291725452,#19620,vanilla vegan cake,34.0,Shopify Payments,Visa,Standard,Canada,0.0,34.0,0.02419,cakes,149,1
13179459797132,2022-06-24 21:19:43+00:00,4112297656460,#19621,apple pie,18.95,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,69.94,0.0172,pie,888,1
13179459764364,2022-06-24 21:19:43+00:00,4112297656460,#19621,cherry pie,18.95,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,69.94,0.02252,pie,235,1
13179459829900,2022-06-24 21:19:43+00:00,4112297656460,#19621,italian bread,4.35,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,69.94,0.02873,bread,140,1
13179459862668,2022-06-24 21:19:43+00:00,4112297656460,#19621,crudit platter,23.0,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,69.94,0.05045,catering,434,2
13179459862668,2022-06-24 21:19:43+00:00,4112297656460,#19621,crudit platter,23.0,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,69.94,0.05045,catering,434,2
13179903934604,2022-06-25 02:12:05+00:00,4112438231180,#19622,lemon poppyseed loaf,12.95,Shopify Payments,Mastercard,Standard,Canada,0.0,12.95,0.0,loaf,117,1
13181288513676,2022-06-25 12:13:14+00:00,4112811196556,#19623,6 ginger molasses cookies,6.95,Shopify Payments,Visa,Standard,Canada,0.0,21.95,0.04697,cookies,179,1
13181430005900,2022-06-25 13:53:03+00:00,4112864542860,#19624,crudit platter,108.0,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,386.12,0.05045,catering,434,2
13181430005900,2022-06-25 13:53:03+00:00,4112864542860,#19624,crudit platter,108.0,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,386.12,0.05045,catering,434,2
13181430104204,2022-06-25 13:53:03+00:00,4112864542860,#19624,quiche,23.5,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,386.12,0.02377,savoury,865,2
13181429973132,2022-06-25 13:53:03+00:00,4112864542860,#19624,baked fruit tart,20.95,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,386.12,0.02238,pie,275,1
13181430136972,2022-06-25 13:53:03+00:00,4112864542860,#19624,quiche,23.5,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,386.12,0.02377,savoury,865,2
13181430071436,2022-06-25 13:53:03+00:00,4112864542860,#19624,chicken pot pie,45.0,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,386.12,0.02407,savoury,361,1
13181429940364,2022-06-25 13:53:03+00:00,4112864542860,#19624,coconut cream pie,6.95,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,386.12,0.02169,pie,462,1
13181429907596,2022-06-25 13:53:03+00:00,4112864542860,#19624,baked goods gift box,96.0,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,386.12,0.01724,catering,314,2
13181429907596,2022-06-25 13:53:03+00:00,4112864542860,#19624,baked goods gift box,96.0,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,386.12,0.01724,catering,314,2
13181947674764,2022-06-25 18:36:26+00:00,4113056727180,#19625,confetti cake,65.0,Shopify Payments,Visa,Standard,Canada,0.0,97.0,0.0,cakes,308,2
13181947641996,2022-06-25 18:36:26+00:00,4113056727180,#19625,confetti cake,32.0,Shopify Payments,Visa,Standard,Canada,0.0,97.0,0.0147,cakes,308,2
13182045028492,2022-06-25 19:30:46+00:00,4113092837516,#19626,carrot cake,130.0,Shopify Payments,Visa,Standard,Canada,0.0,130.0,0.0,cakes,483,1
13182075502732,2022-06-25 19:47:28+00:00,4113104732300,#19627,banana bread,35.85,Manual,Manual,Manual,Canada,0.0,35.85,0.00641,loaf,138,1
13182381031564,2022-06-25 23:00:33+00:00,4113218928780,#19628,buttertarts,22.5,Shopify Payments,Mastercard,Standard,Canada,0.0,70.5,0.02301,pastry,368,1
13182380998796,2022-06-25 23:00:33+00:00,4113218928780,#19628,carrot cake,48.0,Shopify Payments,Mastercard,Standard,Canada,0.0,70.5,0.04557,cakes,483,1
13182690721932,2022-06-26 03:19:06+00:00,4113331191948,#19629,lemon cheesecake,32.0,Shopify Payments,Visa,Standard,Canada,0.0,32.0,0.04347,cakes,109,1
13183672615052,2022-06-26 15:11:22+00:00,4113654415500,#19630,chocolate raspberry mousse cake,48.0,Shopify Payments,Visa,Standard,Canada,0.0,48.0,0.03055,cakes,726,1
13183693652108,2022-06-26 15:22:38+00:00,4113661722764,#19631,strawberry rhubarb pie,41.9,Shopify Payments,Visa,Standard,Canada,0.0,60.85,0.0,pie,120,1
13183693619340,2022-06-26 15:22:38+00:00,4113661722764,#19631,apple pie,18.95,Shopify Payments,Visa,Standard,Canada,0.0,60.85,0.0172,pie,888,1
13183716655244,2022-06-26 15:34:11+00:00,4113669062796,#19632,chocolate buttercake,41.0,Manual,Manual,Manual,Canada,0.0,41.0,0.021,cakes,595,1
13183871385740,2022-06-26 16:58:49+00:00,4113725227148,#19633,apple raisin walnut loaf,15.95,Manual,Manual,Manual,Canada,0.0,85.57,0.0,loaf,68,1
13183871287436,2022-06-26 16:58:49+00:00,4113725227148,#19633,sourdough bread,8.25,Manual,Manual,Manual,Canada,0.0,85.57,0.00844,bread,333,1
13183871320204,2022-06-26 16:58:49+00:00,4113725227148,#19633,cinnamon buns 4 pack,39.0,Manual,Manual,Manual,Canada,0.0,85.57,0.02469,breakfast,75,1
13184102137996,2022-06-26 18:56:40+00:00,4113809047692,#19634,trifle cake,32.0,Shopify Payments,Visa,Standard,Canada,0.0,32.0,0.03797,cakes,494,1
13184355926156,2022-06-26 20:58:18+00:00,4113896308876,#19635,chocolate chip cookie cake,19.95,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,19.95,0.04705,cakes,109,1
13184386171020,2022-06-26 21:16:02+00:00,4113907548300,#19636,vanilla buttercake,41.0,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,41.0,0.03663,cakes,1231,1
13184398164108,2022-06-26 21:23:50+00:00,4113911906444,#19637,vanilla buttercake,24.0,Shopify Payments,Visa,Standard,Canada,0.0,24.0,0.03663,cakes,1231,1
13184433750156,2022-06-26 21:45:11+00:00,4113924259980,#19638,chocolate salted caramel cake,48.0,Shopify Payments,Visa,Standard,Canada,0.0,48.0,0.03214,cakes,318,1
13184571113612,2022-06-26 23:23:53+00:00,4113971806348,#19639,chocolate buttercake,41.0,Shopify Payments,Visa,Standard,Canada,0.0,41.0,0.021,cakes,595,1
13184819724428,2022-06-27 02:17:03+00:00,4114050252940,#19640,chocolate chip cookie cake,22.95,Shopify Payments,Visa,Standard,Canada,0.0,22.95,0.0,cakes,109,1
13184929923212,2022-06-27 02:47:38+00:00,4114068439180,#19641,chocolate buttercake,24.0,Shopify Payments,Mastercard,Standard,Canada,0.0,24.0,0.021,cakes,595,1
13185783529612,2022-06-27 13:24:28+00:00,4114366070924,#19642,apple pie,27.95,Shopify Payments,Mastercard,Standard,Canada,0.0,41.85,0.0172,pie,888,1
13185790181516,2022-06-27 13:28:06+00:00,4114368561292,#19643,lunch box  individual,64.0,Shopify Payments,Visa,Standard,Canada,0.0,151.06,0.00387,catering,196,3
13185790148748,2022-06-27 13:28:06+00:00,4114368561292,#19643,lunch box  individual,16.0,Shopify Payments,Visa,Standard,Canada,0.0,151.06,0.00387,catering,196,3
13185790115980,2022-06-27 13:28:06+00:00,4114368561292,#19643,lunch box  individual,16.0,Shopify Payments,Visa,Standard,Canada,0.0,151.06,0.00387,catering,196,3
13185790214284,2022-06-27 13:28:06+00:00,4114368561292,#19643,delivery charge,11.0,Shopify Payments,Visa,Standard,Canada,0.0,151.06,0.01538,delivery,172,1
13185956675724,2022-06-27 15:01:55+00:00,4114423218316,#19644,white bread,8.5,Shopify Payments,Visa,Standard,Canada,0.0,31.0,0.00854,bread,138,1
13185956642956,2022-06-27 15:01:55+00:00,4114423218316,#19644,6 pecan citrus scones,22.5,Shopify Payments,Visa,Standard,Canada,0.0,31.0,0.07894,scones,67,1
13186340126860,2022-06-27 17:50:37+00:00,4114537775244,#19645,vanilla buttercake,24.0,Shopify Payments,Visa,Standard,Canada,0.0,24.0,0.03663,cakes,1231,1
13186524283020,2022-06-27 18:59:18+00:00,4114592366732,#19646,cookie trays  individually wrapped,33.0,Shopify Payments,Visa,Standard,Canada,0.0,45.24,0.0238,cookies,176,2
13186524250252,2022-06-27 18:59:18+00:00,4114592366732,#19646,6 peanut butter cookies,7.95,Shopify Payments,Visa,Standard,Canada,0.0,45.24,0.00884,cookies,176,2
13186656239756,2022-06-27 19:59:21+00:00,4114635489420,#19647,banana bread,11.95,Shopify Payments,Mastercard,Standard,Canada,0.0,43.95,0.00641,loaf,138,1
13186656272524,2022-06-27 19:59:21+00:00,4114635489420,#19647,confetti cake,32.0,Shopify Payments,Mastercard,Standard,Canada,0.0,43.95,0.0147,cakes,308,1
13186749661324,2022-06-27 20:47:13+00:00,4114666160268,#19648,strawberry rhubarb pie,30.95,Shopify Payments,Mastercard,Standard,Canada,0.0,78.95,0.0,pie,120,1
13186749628556,2022-06-27 20:47:13+00:00,4114666160268,#19648,chocolate salted caramel cake,48.0,Shopify Payments,Mastercard,Standard,Canada,0.0,78.95,0.03214,cakes,318,1
13187056435340,2022-06-27 23:33:50+00:00,4114754666636,#19649,caramel chocolate chunk cheesecake,65.0,Shopify Payments,Visa,Standard,Canada,0.0,113.0,0.04524,cakes,258,2
13187056402572,2022-06-27 23:33:50+00:00,4114754666636,#19649,caramel chocolate chunk cheesecake,48.0,Shopify Payments,Visa,Standard,Canada,0.0,113.0,0.04524,cakes,258,2
13187138551948,2022-06-28 00:14:04+00:00,4114773442700,#19650,chocolate chip cookie cake,19.95,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,40.8,0.04705,cakes,109,1
13188106748044,2022-06-28 11:15:11+00:00,4115091095692,#19651,cookie trays  individually wrapped,50.4,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,672.68,0.0238,cookies,176,1
13188106879116,2022-06-28 11:15:11+00:00,4115091095692,#19651,fruit platter,99.2,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,672.68,0.07428,catering,177,1
13188106846348,2022-06-28 11:15:11+00:00,4115091095692,#19651,crostini,19.08,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,672.68,0.02013,bread,189,2
13188106846348,2022-06-28 11:15:11+00:00,4115091095692,#19651,crostini,19.08,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,672.68,0.02013,bread,189,2
13188106780812,2022-06-28 11:15:11+00:00,4115091095692,#19651,breakfast pastry platter,115.2,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,672.68,0.00724,breakfast,119,1
13188106715276,2022-06-28 11:15:11+00:00,4115091095692,#19651,crudit platter,57.6,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,672.68,0.05045,catering,434,2
13188106715276,2022-06-28 11:15:11+00:00,4115091095692,#19651,crudit platter,57.6,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,672.68,0.05045,catering,434,2
13188106682508,2022-06-28 11:15:11+00:00,4115091095692,#19651,sandwich platter,182.4,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,672.68,0.07236,catering,272,1
13188106813580,2022-06-28 11:15:11+00:00,4115091095692,#19651,cheese platter,73.6,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,672.68,0.06422,catering,108,1
13188471750796,2022-06-28 13:24:49+00:00,4115212075148,#19652,buttertarts,45.0,Shopify Payments,Mastercard,Standard,Canada,0.0,45.0,0.02301,pastry,368,1
13188499832972,2022-06-28 13:37:17+00:00,4115220791436,#19653,multigrain sourdough,14.5,Shopify Payments,American Express,Premium,Canada,0.0,14.5,0.02531,bread,309,2
13188499832972,2022-06-28 13:37:17+00:00,4115220791436,#19653,multigrain sourdough,14.5,Shopify Payments,American Express,Premium,Canada,0.0,14.5,0.02531,bread,309,2
13188509532300,2022-06-28 13:40:06+00:00,4115222626444,#19654,6 banana chocolate chunk muffins,15.5,Shopify Payments,Visa,Standard,Canada,0.0,15.5,0.10273,muffin,114,1
13188596990092,2022-06-28 14:24:26+00:00,4115249234060,#19655,guinness  ginger cake,20.95,Shopify Payments,Visa,Standard,Canada,0.0,20.95,0.0042,pastry,439,1
13188666065036,2022-06-28 14:55:37+00:00,4115271712908,#19656,6 white chocolate cranberry scones,22.5,Shopify Payments,Visa,Standard,Canada,0.0,45.0,0.01704,scones,143,1
13188666032268,2022-06-28 14:55:37+00:00,4115271712908,#19656,6 cheddar  herb scones,22.5,Shopify Payments,Visa,Standard,Canada,0.0,45.0,0.04411,scones,70,1
13188760731788,2022-06-28 15:40:36+00:00,4115304939660,#19657,jam filled layer cake,48.0,Shopify Payments,Mastercard,Standard,Canada,0.0,48.0,0.02941,cakes,178,1
13188826857612,2022-06-28 16:08:34+00:00,4115327746188,#19658,vanilla vegan cake,55.0,Shopify Payments,Visa,Standard,Canada,0.0,55.0,0.02419,cakes,149,1
13189103452300,2022-06-28 17:50:36+00:00,4115408060556,#19659,vanilla buttercake,24.0,Shopify Payments,Mastercard,Standard,Canada,0.0,24.0,0.03663,cakes,1231,1
13189149589644,2022-06-28 18:10:58+00:00,4115423821964,#19660,chocolate raspberry mousse cake,48.0,Shopify Payments,Mastercard,Standard,Canada,0.0,48.0,0.02836,cakes,726,1
13189177933964,2022-06-28 18:23:36+00:00,4115433029772,#19661,baileys  coffee cake,32.0,Shopify Payments,Visa,Standard,Canada,0.0,32.0,0.04102,cakes,233,1
13189400297612,2022-06-28 20:07:46+00:00,4115506102412,#19662,baked fruit tart,20.95,Shopify Payments,Visa,Standard,Canada,0.0,20.95,0.02238,pie,275,1
13189565874316,2022-06-28 21:13:28+00:00,4115554533516,#19663,baked fruit tart,20.95,Shopify Payments,Visa,Standard,Canada,0.0,20.95,0.02238,pie,275,1
13189663293580,2022-06-28 22:07:10+00:00,4115583959180,#19664,quiche,23.5,Shopify Payments,Visa,Standard,Canada,0.0,59.9,0.02377,savoury,865,1
13189779423372,2022-06-28 22:35:48+00:00,4115625705612,#19665,white chocolate cheesecake  choice of fruit,32.0,Shopify Payments,Visa,Standard,Canada,0.0,32.0,0.00806,cakes,127,1
13189850497164,2022-06-28 23:28:17+00:00,4115649298572,#19666,6 oatmeal raisin cookies,23.0,Shopify Payments,Mastercard,Standard,Canada,0.0,23.0,0.00606,cookies,99,1
13189957943436,2022-06-29 00:28:58+00:00,4115678265484,#19667,chocolate chip cookie cake,19.95,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,19.95,0.04705,cakes,109,1
13189993398412,2022-06-29 00:55:36+00:00,4115689930892,#19668,crostini,15.9,Shopify Payments,Visa,Standard,Canada,0.0,160.5,0.02013,bread,189,2
13189993398412,2022-06-29 00:55:36+00:00,4115689930892,#19668,crostini,15.9,Shopify Payments,Visa,Standard,Canada,0.0,160.5,0.02013,bread,189,2
13189993267340,2022-06-29 00:55:36+00:00,4115689930892,#19668,6 chocolate chunk cookies,11.5,Shopify Payments,Visa,Standard,Canada,0.0,160.5,0.00896,cookies,134,1
13189993332876,2022-06-29 00:55:36+00:00,4115689930892,#19668,baked fruit tart,13.5,Shopify Payments,Visa,Standard,Canada,0.0,160.5,0.02238,pie,275,1
