Sale ID,Date,Order ID,Order,Product,Net sales,Payment type,Credit card,Credit card type,Billing country,Refunds,Net payments,returned_item_rate,product_type,sales_count
14755703685260,2023-06-19T00:48:02-04:00,4507449786508,#26014,chocolate raspberry mousse cake,32.0,Shopify Payments,Mastercard,Standard,Canada,0.0,32.0,0.02836,Cakes,726
14756740104332,2023-06-19T09:00:27-04:00,4507671494796,#26015,lunch box  individual,34.0,Shopify Payments,Mastercard,Standard,Canada,0.0,87.01,0.00387,Catering,196
14756740071564,2023-06-19T09:00:27-04:00,4507671494796,#26015,lunch box  individual,16.0,Shopify Payments,Mastercard,Standard,Canada,0.0,87.01,0.00387,Catering,196
14756740038796,2023-06-19T09:00:27-04:00,4507671494796,#26015,lunch box  individual,16.0,Shopify Payments,Mastercard,Standard,Canada,0.0,87.01,0.00387,Catering,196
14757301420172,2023-06-19T12:31:55-04:00,4507804500108,#26016,quiche,23.5,PayPal Payments Standard,,,Canada,0.0,23.5,0.02377,savoury,865
14757302763660,2023-06-19T12:33:05-04:00,4507805089932,#26017,whole wheat bread,5.95,Shopify Payments,Mastercard,Standard,Canada,0.0,50.2,0.01891,Bread,214
14757302698124,2023-06-19T12:33:05-04:00,4507805089932,#26017,granola,11.5,Shopify Payments,Mastercard,Standard,Canada,0.0,50.2,0.08571,breakfast,51
14757542166668,2023-06-19T13:56:37-04:00,4507867807884,#26018,6 oatmeal raisin cookies,11.5,Shopify Payments,Mastercard,Standard,Canada,0.0,11.5,0.00606,Cookies,99
14757777801356,2023-06-19T15:21:30-04:00,4507930886284,#26020,6 cupcakes,45.0,Shopify Payments,Visa,Standard,Canada,0.0,85.0,0.05241,Cakes,971
14757777866892,2023-06-19T15:21:30-04:00,4507930886284,#26020,6 lemon squares,17.5,Shopify Payments,Visa,Standard,Canada,0.0,85.0,0.0238,Squares,84
14757777834124,2023-06-19T15:21:30-04:00,4507930886284,#26020,6 cupcakes,22.5,Shopify Payments,Visa,Standard,Canada,0.0,85.0,0.05241,Cakes,971
14757828231308,2023-06-19T15:38:24-04:00,4507943501964,#26021,vanilla buttercake,41.0,Shopify Payments,Visa,Standard,Canada,0.0,75.0,0.03663,Cakes,1231
14757828198540,2023-06-19T15:38:24-04:00,4507943501964,#26021,vanilla vegan cake,34.0,Shopify Payments,Visa,Standard,Canada,0.0,75.0,0.02419,Cakes,149
14757897306252,2023-06-19T16:01:33-04:00,4507959918732,#26022,24 piece square tray,82.0,Shopify Payments,Visa,Standard,Canada,0.0,92.66,0.05508,Catering,452
14757897306252,2023-06-19T16:01:33-04:00,4507959918732,#26022,24 piece square tray,82.0,Shopify Payments,Visa,Standard,Canada,0.0,92.66,0.05508,,452
14757897306252,2023-06-19T16:01:33-04:00,4507959918732,#26022,24 piece square tray,82.0,Shopify Payments,Visa,Standard,Canada,-92.66,-92.66,0.05508,Catering,452
14757897306252,2023-06-19T16:01:33-04:00,4507959918732,#26022,24 piece square tray,82.0,Shopify Payments,Visa,Standard,Canada,-92.66,-92.66,0.05508,,452
14758320341132,2023-06-19T18:55:30-04:00,4508065005708,#26023,chocolate peanut butter cake,48.0,Shopify Payments,Visa,Standard,Canada,0.0,48.0,0.02564,Cakes,179
14758432866444,2023-06-19T19:40:23-04:00,4508085878924,#26024,chocolate buttercake,24.0,Shopify Payments,Visa,Standard,Canada,0.0,24.0,0.021,Cakes,595
14758641926284,2023-06-19T21:06:39-04:00,4508136800396,#26025,coconut cream pie,17.95,Shopify Payments,Mastercard,Standard,Canada,0.0,17.95,0.02169,pie,462
14760189362316,2023-06-20T07:50:17-04:00,4508433055884,#26026,chocolate cherry cake,32.0,Shopify Payments,Mastercard,Standard,Canada,0.0,32.0,0.0,,107
14760316797068,2023-06-20T08:23:44-04:00,4508450619532,#26027,strawberry rhubarb pie,21.95,Shopify Payments,Mastercard,Standard,Canada,0.0,21.95,0.0,pie,120
14760386658444,2023-06-20T08:49:43-04:00,4508467265676,#26028,raspberry pie,32.95,Shopify Payments,Visa,Standard,Canada,0.0,32.95,0.04166,,413
14760504656012,2023-06-20T09:28:28-04:00,4508492464268,#26029,vanilla buttercake,41.0,Shopify Payments,Visa,Standard,Canada,0.0,41.0,0.03663,Cakes,1231
14760524251276,2023-06-20T09:33:06-04:00,4499005276300,#25881,6 cupcakes,-22.5,Shopify Payments,Visa,Standard,Canada,0.0,69.0,1.0,,971
14760524251276,2023-06-20T09:33:06-04:00,4499005276300,#25881,6 cupcakes,-22.5,Shopify Payments,Visa,Standard,Canada,-10.0,-10.0,1.0,,971
14760524218508,2023-06-20T09:33:06-04:00,4499005276300,#25881,6 cupcakes,-22.5,Shopify Payments,Visa,Standard,Canada,0.0,69.0,1.0,,971
14760524218508,2023-06-20T09:33:06-04:00,4499005276300,#25881,6 cupcakes,-22.5,Shopify Payments,Visa,Standard,Canada,-10.0,-10.0,1.0,,971
14760524284044,2023-06-20T09:33:06-04:00,4499005276300,#25881,vanilla buttercake,-24.0,Shopify Payments,Visa,Standard,Canada,0.0,69.0,0.03663,Cakes,1231
14760524284044,2023-06-20T09:33:06-04:00,4499005276300,#25881,vanilla buttercake,-24.0,Shopify Payments,Visa,Standard,Canada,-10.0,-10.0,0.03663,Cakes,1231
14760524185740,2023-06-20T09:33:06-04:00,4499005276300,#25881,vanilla buttercake,59.0,Shopify Payments,Visa,Standard,Canada,0.0,69.0,0.09523,Cakes,1231
14760524185740,2023-06-20T09:33:06-04:00,4499005276300,#25881,vanilla buttercake,59.0,Shopify Payments,Visa,Standard,Canada,-10.0,-10.0,0.09523,Cakes,1231
14760741077132,2023-06-20T10:34:57-04:00,4508537356428,#26030,6 macarons,35.4,Shopify Payments,Mastercard,Standard,Canada,0.0,35.4,0.09871,Cookies,197
14761110831244,2023-06-20T12:00:09-04:00,4508596437132,#26031,lemon cheesecake,32.0,Shopify Payments,Visa,Standard,Canada,0.0,32.0,0.04347,Cakes,109
14761205170316,2023-06-20T12:22:43-04:00,4508615180428,#26032,lemon cheesecake,32.0,Shopify Payments,Visa,Standard,Canada,0.0,32.0,0.04347,Cakes,109
14761219588236,2023-06-20T12:27:17-04:00,4508618555532,#26033,challah,8.25,Shopify Payments,Visa,Standard,Canada,0.0,44.5,0.02298,Bread,68
14761219555468,2023-06-20T12:27:17-04:00,4508618555532,#26033,multigrain sourdough,36.25,Shopify Payments,Visa,Standard,Canada,0.0,44.5,0.00433,Bread,309
14761236889740,2023-06-20T12:32:08-04:00,4503380033676,#25946,lunch box  individual,160.0,Shopify Payments,American Express,Premium,Canada,0.0,2309.72,0.00387,Catering,196
14761236889740,2023-06-20T12:32:08-04:00,4503380033676,#25946,lunch box  individual,160.0,Shopify Payments,American Express,Premium,Canada,0.0,200.01,0.00387,Catering,196
14761236922508,2023-06-20T12:32:08-04:00,4503380033676,#25946,lunch box  individual,17.0,Shopify Payments,American Express,Premium,Canada,0.0,2309.72,0.00387,Catering,196
14761236922508,2023-06-20T12:32:08-04:00,4503380033676,#25946,lunch box  individual,17.0,Shopify Payments,American Express,Premium,Canada,0.0,200.01,0.00387,Catering,196
14761457778828,2023-06-20T13:52:02-04:00,4508676259980,#26034,confetti cake,32.0,Shopify Payments,Visa,Standard,Canada,0.0,32.0,0.0147,Cakes,308
14761957851276,2023-06-20T15:45:44-04:00,4508759392396,#26035,vanilla buttercake,24.0,Shopify Payments,Visa,Standard,Canada,0.0,80.0,0.03663,Cakes,1231
14761957851276,2023-06-20T15:45:44-04:00,4508759392396,#26035,vanilla buttercake,24.0,Shopify Payments,Visa,Standard,Canada,0.0,50.0,0.03663,Cakes,1231
14761957916812,2023-06-20T15:45:44-04:00,4508759392396,#26035,carrot cake,32.0,Shopify Payments,Visa,Standard,Canada,0.0,80.0,0.04557,Cakes,483
14761957916812,2023-06-20T15:45:44-04:00,4508759392396,#26035,carrot cake,32.0,Shopify Payments,Visa,Standard,Canada,0.0,50.0,0.04557,Cakes,483
14761957884044,2023-06-20T15:45:44-04:00,4508759392396,#26035,chocolate buttercake,24.0,Shopify Payments,Visa,Standard,Canada,0.0,80.0,0.021,Cakes,595
14761957884044,2023-06-20T15:45:44-04:00,4508759392396,#26035,chocolate buttercake,24.0,Shopify Payments,Visa,Standard,Canada,0.0,50.0,0.021,Cakes,595
14761985015948,2023-06-20T15:49:56-04:00,4508759392396,#26035,chocolate buttercake,-24.0,Shopify Payments,Visa,Standard,Canada,0.0,80.0,0.021,Cakes,595
14761985015948,2023-06-20T15:49:56-04:00,4508759392396,#26035,chocolate buttercake,-24.0,Shopify Payments,Visa,Standard,Canada,0.0,50.0,0.021,Cakes,595
14761984983180,2023-06-20T15:49:56-04:00,4508759392396,#26035,vanilla buttercake,-24.0,Shopify Payments,Visa,Standard,Canada,0.0,80.0,0.03663,Cakes,1231
14761984983180,2023-06-20T15:49:56-04:00,4508759392396,#26035,vanilla buttercake,-24.0,Shopify Payments,Visa,Standard,Canada,0.0,50.0,0.03663,Cakes,1231
14761984950412,2023-06-20T15:49:56-04:00,4508759392396,#26035,carrot cake,48.0,Shopify Payments,Visa,Standard,Canada,0.0,80.0,0.04557,Cakes,483
14761984950412,2023-06-20T15:49:56-04:00,4508759392396,#26035,carrot cake,48.0,Shopify Payments,Visa,Standard,Canada,0.0,50.0,0.04557,Cakes,483
14761984884876,2023-06-20T15:49:56-04:00,4508759392396,#26035,vanilla buttercake,41.0,Shopify Payments,Visa,Standard,Canada,0.0,80.0,0.03663,Cakes,1231
14761984884876,2023-06-20T15:49:56-04:00,4508759392396,#26035,vanilla buttercake,41.0,Shopify Payments,Visa,Standard,Canada,0.0,50.0,0.03663,Cakes,1231
14761985048716,2023-06-20T15:49:56-04:00,4508759392396,#26035,carrot cake,-32.0,Shopify Payments,Visa,Standard,Canada,0.0,80.0,0.04557,Cakes,483
14761985048716,2023-06-20T15:49:56-04:00,4508759392396,#26035,carrot cake,-32.0,Shopify Payments,Visa,Standard,Canada,0.0,50.0,0.04557,Cakes,483
14761984917644,2023-06-20T15:49:56-04:00,4508759392396,#26035,chocolate buttercake,41.0,Shopify Payments,Visa,Standard,Canada,0.0,80.0,0.021,Cakes,595
14761984917644,2023-06-20T15:49:56-04:00,4508759392396,#26035,chocolate buttercake,41.0,Shopify Payments,Visa,Standard,Canada,0.0,50.0,0.021,Cakes,595
14762211475596,2023-06-20T16:41:56-04:00,4508796747916,#26036,6 carrot ginger pecan muffins,18.5,Shopify Payments,Mastercard,Standard,Canada,0.0,153.45,0.01449,muffin,63
14762211606668,2023-06-20T16:41:56-04:00,4508796747916,#26036,6 blueberry lemon buns,27.0,Shopify Payments,Mastercard,Standard,Canada,0.0,153.45,0.05172,Breakfast,66
14762211541132,2023-06-20T16:41:56-04:00,4508796747916,#26036,6 ginger molasses cookies,6.95,Shopify Payments,Mastercard,Standard,Canada,0.0,153.45,0.04697,Cookies,179
14762211442828,2023-06-20T16:41:56-04:00,4508796747916,#26036,chocolate salted caramel cake,48.0,Shopify Payments,Mastercard,Standard,Canada,0.0,153.45,0.03214,Cakes,318
14762211410060,2023-06-20T16:41:56-04:00,4508796747916,#26036,6 flourless bagels,12.0,Shopify Payments,Mastercard,Standard,Canada,0.0,153.45,0.01851,,96
14762211410060,2023-06-20T16:41:56-04:00,4508796747916,#26036,6 flourless bagels,12.0,Shopify Payments,Mastercard,Standard,Canada,0.0,153.45,0.01851,,96
14762981949580,2023-06-20T20:29:17-04:00,4508918186124,#26037,jam filled layer cake,96.0,Shopify Payments,Mastercard,Standard,Canada,0.0,128.0,0.02941,,178
14762981916812,2023-06-20T20:29:17-04:00,4508918186124,#26037,jam filled layer cake,32.0,Shopify Payments,Mastercard,Standard,Canada,0.0,128.0,0.02941,,178
14763239669900,2023-06-20T22:19:03-04:00,4508980740236,#26038,lemon poppyseed loaf,25.9,Shopify Payments,Mastercard,Standard,Canada,0.0,25.9,0.0,loaf,117
14764362236044,2023-06-21T06:40:52-04:00,4509202645132,#26039,baked fruit tart,20.95,Shopify Payments,Visa,Standard,Canada,0.0,20.95,0.02238,Dessert,275
14764998525068,2023-06-21T10:35:31-04:00,4509343907980,#26040,chocolate cherry cake,32.0,Shopify Payments,Mastercard,Standard,Canada,0.0,32.0,0.0,,107
14765122093196,2023-06-21T11:12:22-04:00,4509370613900,#26041,coconut cream pie,17.95,Manual,,,,0.0,17.95,0.02169,pie,462
14765611221132,2023-06-21T13:00:55-04:00,4509457055884,#26043,chocolate raspberry mousse cake,48.0,Shopify Payments,Visa,Standard,Canada,0.0,48.0,0.02836,Cakes,726
14765687570572,2023-06-21T13:18:41-04:00,4509471309964,#26044,chicken pot pie,30.5,Shopify Payments,Visa,Standard,Canada,0.0,30.5,0.02407,Savoury,361
14765914325132,2023-06-21T14:07:13-04:00,4509514530956,#26045,strawberry rhubarb pie,31.95,Shopify Payments,Visa,Standard,Canada,0.0,31.95,0.04,pie,120
14765996245132,2023-06-21T14:30:53-04:00,4509533405324,#26046,vanilla buttercake,41.0,Shopify Payments,Visa,Standard,Canada,0.0,41.0,0.03663,Cakes,1231
14766044283020,2023-06-21T14:40:16-04:00,4509540974732,#26047,confetti cake,48.0,Manual,,,Canada,0.0,48.0,0.0147,Cakes,308
14766102806668,2023-06-21T14:59:26-04:00,4509556080780,#26048,charcuterie board,18.0,Shopify Payments,Visa,Standard,Canada,0.0,18.0,0.04046,Savoury,188
14766196162700,2023-06-21T15:28:48-04:00,4509577969804,#26049,confetti cake,48.0,Shopify Payments,Visa,Standard,Canada,0.0,48.0,0.0147,Cakes,308
14766211301516,2023-06-21T15:32:41-04:00,4509580886156,#26050,lemon layer cake,32.0,Shopify Payments,Mastercard,Standard,Canada,0.0,32.0,0.01626,Cakes,136
14766297022604,2023-06-21T15:53:41-04:00,4509596221580,#26051,sandwich platter,380.0,Shopify Payments,Mastercard,Standard,Canada,0.0,691.88,0.07236,Catering,272
14766296957068,2023-06-21T15:53:41-04:00,4509596221580,#26051,cookie trays  individually wrapped,64.0,Shopify Payments,Mastercard,Standard,Canada,0.0,691.88,0.05921,Cookies,176
14766296989836,2023-06-21T15:53:41-04:00,4509596221580,#26051,lunch box  individual,48.0,Shopify Payments,Mastercard,Standard,Canada,0.0,691.88,0.00387,Catering,196
14766296891532,2023-06-21T15:53:41-04:00,4509596221580,#26051,crudit platter,72.0,Shopify Payments,Mastercard,Standard,Canada,0.0,691.88,0.05045,Catering,434
14766296891532,2023-06-21T15:53:41-04:00,4509596221580,#26051,crudit platter,72.0,Shopify Payments,Mastercard,Standard,Canada,0.0,691.88,0.05045,,434
14766296924300,2023-06-21T15:53:41-04:00,4509596221580,#26051,cheese platter,92.0,Shopify Payments,Mastercard,Standard,Canada,0.0,691.88,0.06422,Catering,108
14766303510668,2023-06-21T15:54:23-04:00,4509596942476,#26052,chocolate buttercake,24.0,PayPal Payments Standard,,,Canada,0.0,24.0,0.021,Cakes,595
14766312194188,2023-06-21T15:58:30-04:00,4509600350348,#26053,6 cupcakes,27.0,Shopify Payments,Mastercard,Standard,Canada,0.0,54.0,0.02127,,971
14766312226956,2023-06-21T15:58:30-04:00,4509600350348,#26053,6 cupcakes,27.0,Shopify Payments,Mastercard,Standard,Canada,0.0,54.0,0.02127,,971
14766781595788,2023-06-21T18:58:04-04:00,4509712023692,#26054,chocolate raspberry mousse cake,48.0,Shopify Payments,Visa,Standard,United States,0.0,48.0,0.03055,Cakes,726
14766834745484,2023-06-21T19:20:35-04:00,4509724639372,#26055,chicken pot pie,45.75,Shopify Payments,Visa,Standard,Canada,0.0,88.5,0.02407,Savoury,361
14767122055308,2023-06-21T21:22:49-04:00,4509798039692,#26056,breakfast pastry selection,68.0,Shopify Payments,Mastercard,Standard,Canada,0.0,76.84,0.10067,Breakfast,159
14769000218764,2023-06-22T11:11:02-04:00,4510192369804,#26057,white chocolate cheesecake  choice of fruit,48.0,Shopify Payments,Visa,Standard,Canada,0.0,48.0,0.00806,Cakes,127
14769035378828,2023-06-22T11:23:01-04:00,4510201053324,#26058,multigrain sourdough,43.5,Shopify Payments,Visa,Standard,Canada,0.0,43.5,0.00433,Bread,309
14769261019276,2023-06-22T12:34:57-04:00,4510255513740,#26059,basque cheesecake,48.0,Shopify Payments,American Express,Premium,United States,0.0,48.0,0.05882,Cakes,124
14769385668748,2023-06-22T13:19:39-04:00,4507959918732,#26022,24 piece square tray,-82.0,Shopify Payments,Visa,Standard,Canada,0.0,92.66,0.05508,Catering,452
14769385668748,2023-06-22T13:19:39-04:00,4507959918732,#26022,24 piece square tray,-82.0,Shopify Payments,Visa,Standard,Canada,0.0,92.66,0.05508,,452
14769385668748,2023-06-22T13:19:39-04:00,4507959918732,#26022,24 piece square tray,-82.0,Shopify Payments,Visa,Standard,Canada,-92.66,-92.66,0.05508,Catering,452
14769385668748,2023-06-22T13:19:39-04:00,4507959918732,#26022,24 piece square tray,-82.0,Shopify Payments,Visa,Standard,Canada,-92.66,-92.66,0.05508,,452
14769423220876,2023-06-22T13:29:52-04:00,4510298472588,#26060,lemon cheesecake,48.0,Shopify Payments,Visa,Standard,Canada,0.0,48.0,0.04347,Cakes,109
14769461198988,2023-06-22T13:42:55-04:00,4510309220492,#26061,guinness  ginger cake,20.95,Shopify Payments,Visa,Standard,Canada,0.0,20.95,0.0042,Dessert,439
14769489019020,2023-06-22T13:54:39-04:00,4510317379724,#26062,6 pecan citrus scones,22.5,Shopify Payments,Mastercard,Standard,Canada,0.0,22.5,0.07894,scones,67
14769665835148,2023-06-22T14:55:13-04:00,4505223725196,#25997,apple raisin walnut loaf,-31.9,Manual,,,Canada,0.0,37.9,1.0,,68
14769665835148,2023-06-22T14:55:13-04:00,4505223725196,#25997,apple raisin walnut loaf,-31.9,Manual,,,Canada,0.0,12.46,1.0,,68
14769665835148,2023-06-22T14:55:13-04:00,4505223725196,#25997,apple raisin walnut loaf,-31.9,Manual,,,Canada,-18.5,-18.5,1.0,,68
14769665835148,2023-06-22T14:55:13-04:00,4505223725196,#25997,apple raisin walnut loaf,-31.9,Manual,,,Canada,0.0,4.1,1.0,,68
14769665802380,2023-06-22T14:55:13-04:00,4505223725196,#25997,small shepherds pie,36.0,Manual,,,Canada,0.0,37.9,0.16666,Savoury,128
14769665802380,2023-06-22T14:55:13-04:00,4505223725196,#25997,small shepherds pie,36.0,Manual,,,Canada,0.0,12.46,0.16666,Savoury,128
14769665802380,2023-06-22T14:55:13-04:00,4505223725196,#25997,small shepherds pie,36.0,Manual,,,Canada,-18.5,-18.5,0.16666,Savoury,128
14769665802380,2023-06-22T14:55:13-04:00,4505223725196,#25997,small shepherds pie,36.0,Manual,,,Canada,0.0,4.1,0.16666,Savoury,128
14769670848652,2023-06-22T14:59:05-04:00,4505223725196,#25997,small shepherds pie,-36.0,Manual,,,Canada,0.0,37.9,0.16666,Savoury,128
14769670848652,2023-06-22T14:59:05-04:00,4505223725196,#25997,small shepherds pie,-36.0,Manual,,,Canada,0.0,12.46,0.16666,Savoury,128
14769670848652,2023-06-22T14:59:05-04:00,4505223725196,#25997,small shepherds pie,-36.0,Manual,,,Canada,-18.5,-18.5,0.16666,Savoury,128
14769670848652,2023-06-22T14:59:05-04:00,4505223725196,#25997,small shepherds pie,-36.0,Manual,,,Canada,0.0,4.1,0.16666,Savoury,128
14770114134156,2023-06-22T16:54:49-04:00,4510456840332,#26063,jam filled layer cake,32.0,Shopify Payments,Visa,Standard,Canada,0.0,32.0,0.02941,,178
14770115641484,2023-06-22T16:55:09-04:00,4510457135244,#26064,carrot cake,48.0,Shopify Payments,Visa,Standard,Canada,0.0,48.0,0.04557,Cakes,483
14773662777484,2023-06-23T10:59:37-04:00,4511109841036,#26065,sandwich platter,76.0,Shopify Payments,Visa,Standard,Canada,0.0,244.23,0.07236,Catering,272
14773662777484,2023-06-23T10:59:37-04:00,4511109841036,#26065,sandwich platter,76.0,Shopify Payments,Visa,Standard,Canada,0.0,32.0,0.07236,Catering,272
14773662810252,2023-06-23T10:59:37-04:00,4511109841036,#26065,trifle cake,48.0,Shopify Payments,Visa,Standard,Canada,0.0,244.23,0.03797,Cakes,494
14773662810252,2023-06-23T10:59:37-04:00,4511109841036,#26065,trifle cake,48.0,Shopify Payments,Visa,Standard,Canada,0.0,32.0,0.03797,Cakes,494
14773662744716,2023-06-23T10:59:37-04:00,4511109841036,#26065,sandwich platter,40.0,Shopify Payments,Visa,Standard,Canada,0.0,244.23,0.07236,Catering,272
14773662744716,2023-06-23T10:59:37-04:00,4511109841036,#26065,sandwich platter,40.0,Shopify Payments,Visa,Standard,Canada,0.0,32.0,0.07236,Catering,272
14773662679180,2023-06-23T10:59:37-04:00,4511109841036,#26065,crudit platter,23.0,Shopify Payments,Visa,Standard,Canada,0.0,244.23,0.05045,Catering,434
14773662679180,2023-06-23T10:59:37-04:00,4511109841036,#26065,crudit platter,23.0,Shopify Payments,Visa,Standard,Canada,0.0,244.23,0.05045,,434
14773662679180,2023-06-23T10:59:37-04:00,4511109841036,#26065,crudit platter,23.0,Shopify Payments,Visa,Standard,Canada,0.0,32.0,0.05045,Catering,434
14773662679180,2023-06-23T10:59:37-04:00,4511109841036,#26065,crudit platter,23.0,Shopify Payments,Visa,Standard,Canada,0.0,32.0,0.05045,,434
14773662711948,2023-06-23T10:59:37-04:00,4511109841036,#26065,cheese platter,48.0,Shopify Payments,Visa,Standard,Canada,0.0,244.23,0.06422,Catering,108
14773662711948,2023-06-23T10:59:37-04:00,4511109841036,#26065,cheese platter,48.0,Shopify Payments,Visa,Standard,Canada,0.0,32.0,0.06422,Catering,108
14773756657804,2023-06-23T11:20:12-04:00,4511126126732,#26066,baked fruit tart,20.95,Shopify Payments,Mastercard,Standard,Canada,0.0,20.95,0.02238,Dessert,275
14773860991116,2023-06-23T11:42:26-04:00,4511143559308,#26067,vanilla buttercake,32.0,Shopify Payments,Visa,Standard,Canada,0.0,32.0,0.046,Cakes,1231
14774013165708,2023-06-23T12:15:31-04:00,4511171575948,#26068,blueberry pie,18.95,Shopify Payments,Mastercard,Standard,Canada,0.0,18.95,0.04784,pie,268
14774184804492,2023-06-23T12:56:38-04:00,4511204671628,#26069,chocolate cherry cake,32.0,Shopify Payments,Visa,Standard,Canada,0.0,32.0,0.0,,107
14774304178316,2023-06-23T13:23:38-04:00,4511230197900,#26070,caramel chocolate chunk cheesecake,48.0,Manual,,,Canada,0.0,48.0,0.04524,cake,258
14774424469644,2023-06-23T13:47:38-04:00,4511252283532,#26071,chocolate raspberry mousse cake,32.0,PayPal Payments Standard,,,Canada,0.0,32.0,0.02836,Cakes,726
14775096180876,2023-06-23T16:01:51-04:00,4511369724044,#26072,vegan chocolate cake,170.0,Shopify Payments,Mastercard,Standard,Canada,0.0,170.0,0.0,Cakes,222
14775127670924,2023-06-23T16:10:35-04:00,4511376736396,#26073,chocolate raspberry mousse cake,48.0,Shopify Payments,Visa,Standard,Canada,0.0,48.0,0.03055,Cakes,726
14775209754764,2023-06-23T16:30:36-04:00,4511392956556,#26074,delivery charge,11.0,Shopify Payments,American Express,Premium,Canada,0.0,42.13,0.01538,,172
14775871045772,2023-06-23T19:31:52-04:00,4511523864716,#26075,trifle cake,48.0,Shopify Payments,Mastercard,Standard,Canada,0.0,80.0,0.03797,Cakes,494
14776301256844,2023-06-23T21:39:16-04:00,4511606177932,#26076,confetti cake,48.0,Shopify Payments,Mastercard,Standard,Canada,0.0,48.0,0.0147,Cakes,308
14778279788684,2023-06-24T09:41:02-04:00,4511956762764,#26077,apple pie,27.95,Shopify Payments,Mastercard,Standard,Canada,0.0,27.95,0.0172,pie,888
14778633879692,2023-06-24T11:40:26-04:00,4512043729036,#26078,lemon layer cake,96.0,Manual,,,Canada,0.0,96.0,0.01626,Cakes,136
14779006025868,2023-06-24T13:01:43-04:00,4512110772364,#26079,vanilla buttercake,41.0,Manual,,,Canada,0.0,41.0,0.03663,Cakes,1231
14779533754508,2023-06-24T14:23:30-04:00,4512188006540,#26080,caramel chocolate chunk cheesecake,32.0,Manual,,,Canada,0.0,32.0,0.04524,cake,258
14779585003660,2023-06-24T14:44:39-04:00,4512202752140,#26081,trifle cake,32.0,Shopify Payments,Visa,Standard,Canada,0.0,32.0,0.03797,Cakes,494
14782409474188,2023-06-25T10:33:50-04:00,4512896876684,#26082,quiche,33.5,Manual,,,Canada,0.0,33.5,0.02377,savoury,865
14782785781900,2023-06-25T12:25:18-04:00,4512975421580,#26083,chocolate raspberry mousse cake,32.0,Shopify Payments,Visa,Standard,Canada,0.0,40.95,0.02836,Cakes,726
14782785749132,2023-06-25T12:25:18-04:00,4512975421580,#26083,strawberry rhubarb pie,8.95,Shopify Payments,Visa,Standard,Canada,0.0,40.95,0.04,pie,120
14782933532812,2023-06-25T13:16:16-04:00,4513012547724,#26084,trifle cake,48.0,Manual,,,Canada,0.0,70.5,0.03797,Cakes,494
14782933565580,2023-06-25T13:16:16-04:00,4513012547724,#26084,6 cupcakes,22.5,Manual,,,Canada,0.0,70.5,0.05241,Cakes,971
14782985109644,2023-06-25T13:35:50-04:00,4513027588236,#26085,chocolate buttercake,24.0,Shopify Payments,American Express,Premium,Canada,0.0,89.0,0.021,Cakes,595
14782985142412,2023-06-25T13:35:50-04:00,4513027588236,#26085,vanilla buttercake,65.0,Shopify Payments,American Express,Premium,Canada,0.0,89.0,0.03508,Cakes,1231
14783025578124,2023-06-25T13:45:40-04:00,4513034928268,#26086,chocolate salted caramel cake,48.0,Shopify Payments,Visa,Standard,Canada,0.0,48.0,0.03214,Cakes,318
14783102419084,2023-06-25T14:07:51-04:00,4513051148428,#26087,chocolate buttercake,70.0,Shopify Payments,Visa,Standard,Canada,0.0,70.0,0.0,,595
14783121555596,2023-06-25T14:12:46-04:00,4513054982284,#26088,chocolate cream pie,32.95,Manual,,,Canada,0.0,34.6,1.0,,176
14783277465740,2023-06-25T15:02:00-04:00,4513090830476,#26089,baked fruit tart,20.95,Shopify Payments,Mastercard,Standard,Canada,0.0,42.9,0.02238,Dessert,275
14783277498508,2023-06-25T15:02:00-04:00,4513090830476,#26089,strawberry rhubarb pie,21.95,Shopify Payments,Mastercard,Standard,Canada,0.0,42.9,0.04,pie,120
14783526633612,2023-06-25T16:23:39-04:00,4513152499852,#26090,6 cupcakes,22.5,Shopify Payments,Visa,Standard,Canada,0.0,45.0,0.05241,Cakes,971
14783526666380,2023-06-25T16:23:39-04:00,4513152499852,#26090,6 cupcakes,22.5,Shopify Payments,Visa,Standard,Canada,0.0,45.0,0.05241,Cakes,971
14786016739468,2023-06-26T10:04:23-04:00,4513683210380,#26091,chocolate cherry cake,48.0,Shopify Payments,Visa,Standard,Canada,0.0,48.0,0.0,,107
14787059449996,2023-06-26T13:39:58-04:00,4513992016012,#26092,coconut cream pie,6.95,Shopify Payments,Visa,Standard,Canada,0.0,114.58,0.02169,pie,462
14787059449996,2023-06-26T13:39:58-04:00,4513992016012,#26092,coconut cream pie,6.95,Shopify Payments,Visa,Standard,Canada,-12.43,-12.43,0.02169,pie,462
14787059482764,2023-06-26T13:39:58-04:00,4513992016012,#26092,apple pie,8.95,Shopify Payments,Visa,Standard,Canada,0.0,114.58,0.01652,pie,888
14787059482764,2023-06-26T13:39:58-04:00,4513992016012,#26092,apple pie,8.95,Shopify Payments,Visa,Standard,Canada,-12.43,-12.43,0.01652,pie,888
14787059351692,2023-06-26T13:39:58-04:00,4513992016012,#26092,raspberry pie,32.95,Shopify Payments,Visa,Standard,Canada,0.0,114.58,0.04166,,413
14787059351692,2023-06-26T13:39:58-04:00,4513992016012,#26092,raspberry pie,32.95,Shopify Payments,Visa,Standard,Canada,-12.43,-12.43,0.04166,,413
14787059515532,2023-06-26T13:39:58-04:00,4513992016012,#26092,blueberry pie,6.95,Shopify Payments,Visa,Standard,Canada,0.0,114.58,0.04784,pie,268
