Sale ID,Date,Order ID,Order,Product,Net sales
13298187763852,2022-07-23T22:06:50-04:00,4143785902220,#20040,Chocolate Buttercake,24.000
13298306187404,2022-07-23T22:17:51-04:00,4143791734924,#20041,"10"" Chocolate with Raspberry Buttercream",59.000
13300271153292,2022-07-24T11:53:38-04:00,4144323887244,#20042,Cookie Trays - Individually Wrapped,63.000
13300373061772,2022-07-24T12:28:14-04:00,4144357113996,#20043,White Chocolate Cheesecake - Choice of Fruit,48.000
13300373029004,2022-07-24T12:28:14-04:00,4144357113996,#20043,6 Oatmeal Raisin Cookies,23.000
13300379517068,2022-07-24T12:30:43-04:00,4144359702668,#20044,Chicken Pot Pie,90.000
13300379582604,2022-07-24T12:30:43-04:00,4144359702668,#20044,Sourdough Bread,8.250
13300379648140,2022-07-24T12:30:43-04:00,4144359702668,#20044,Cherry Pie,18.950
13300379549836,2022-07-24T12:30:43-04:00,4144359702668,#20044,Italian Bread,4.350
13300379615372,2022-07-24T12:30:43-04:00,4144359702668,#20044,Apple Pie,18.950
13300523335820,2022-07-24T13:19:49-04:00,4144405250188,#20045,6 Banana Chocolate Chunk Muffins,15.500
13300523237516,2022-07-24T13:19:49-04:00,4144405250188,#20045,6 Oat Chocolate Chip Scones,22.500
13300523270284,2022-07-24T13:19:49-04:00,4144405250188,#20045,6 White Chocolate Cranberry Scones,22.500
13300523303052,2022-07-24T13:19:49-04:00,4144405250188,#20045,6 Blueberry Cranberry Bran Muffins,15.500
13300672200844,2022-07-24T14:08:43-04:00,4144450896012,#20046,Sandwich Platter,76.000
13300672102540,2022-07-24T14:08:43-04:00,4144450896012,#20046,Crudité Platter,36.000
13300672168076,2022-07-24T14:08:43-04:00,4144450896012,#20046,24 Piece Square Tray,39.000
13300672135308,2022-07-24T14:08:43-04:00,4144450896012,#20046,Breakfast Pastry Platter,40.000
13300836368524,2022-07-24T15:02:39-04:00,4144500211852,#20047,Multigrain,29.000
13301122334860,2022-07-24T16:14:47-04:00,4144576462988,#20048,Vanilla Buttercake with Raspberry Buttercream,41.000
13301349580940,2022-07-24T17:26:51-04:00,4144640458892,#20049,Chocolate Mousse Cake,48.000
13301615165580,2022-07-24T19:43:31-04:00,4144721330316,#20050,Breakfast Pastry Platter,72.000
13301688729740,2022-07-24T20:35:50-04:00,4144745939084,#20051,6 Blueberry Lemon Buns,27.000
13301688696972,2022-07-24T20:35:50-04:00,4144745939084,#20051,6 Chocolate Chunk Cookies,11.500
13301688762508,2022-07-24T20:35:50-04:00,4144745939084,#20051,6 Almond Croissant,35.700
13301742567564,2022-07-24T21:11:20-04:00,4144763240588,#20052,Vanilla Buttercake with Raspberry Buttercream,41.000
13301794930828,2022-07-24T21:51:09-04:00,4144781066380,#20053,Trifle Cake,48.000
13301854634124,2022-07-24T22:22:23-04:00,4144796598412,#20054,Confetti Cake,32.000
13301854699660,2022-07-24T22:22:23-04:00,4144796598412,#20054,Chocolate Buttercake,41.000
13301854666892,2022-07-24T22:22:23-04:00,4144796598412,#20054,Bumbleberry Crumble,19.950
13302879977612,2022-07-25T08:24:19-04:00,4145095934092,#20055,Vanilla Buttercake with Raspberry Buttercream,48.000
13303031267468,2022-07-25T09:36:38-04:00,4145142005900,#20056,Rye Sourdough with Sunflower Seeds,13.500
13303031234700,2022-07-25T09:36:38-04:00,4145142005900,#20056,Multigrain Sourdough,14.500
13303579115660,2022-07-25T12:52:24-04:00,4145295884428,#20057,Crudité Platter,36.000
13303579148428,2022-07-25T12:52:24-04:00,4145295884428,#20057,Baked Goods Gift Box,48.000
13303579050124,2022-07-25T12:52:24-04:00,4145295884428,#20057,Chicken Pot Pie,45.000
13303579082892,2022-07-25T12:52:24-04:00,4145295884428,#20057,Crudité Platter,23.000
13303749771404,2022-07-25T13:57:50-04:00,4145350574220,#20058,Cherry Pie,27.950
13303761862796,2022-07-25T14:01:34-04:00,4145354375308,#20059,Vanilla Buttercake with Raspberry Buttercream,24.000
13303839293580,2022-07-25T14:24:55-04:00,4145374789772,#20060,White Bread,12.750
13303839359116,2022-07-25T14:24:55-04:00,4145374789772,#20060,6 Ginger Molasses Cookies,6.950
13303839326348,2022-07-25T14:24:55-04:00,4145374789772,#20060,Multigrain,21.750
13304001593484,2022-07-25T15:19:31-04:00,4145421779084,#20061,Baked Goods Gift Box,48.000
13304001560716,2022-07-25T15:19:31-04:00,4145421779084,#20061,Fruit Platter,33.000
13304227365004,2022-07-25T16:45:50-04:00,4145489903756,#20062,Chocolate Mousse Cake,32.000
13304291065996,2022-07-25T17:13:30-04:00,4145509400716,#20063,Chocolate Buttercake,41.000
13304591384716,2022-07-25T19:42:28-04:00,4145604264076,#20064,"Vegan Raspberry Pie - 8""",22.950
13304617173132,2022-07-25T20:02:49-04:00,4145612816524,#20065,Plain Cheesecake -Choice of Topping,32.000
13305801998476,2022-07-26T08:49:37-04:00,4144405250188,#20045,6 Blueberry Cranberry Bran Muffins,-15.500
13305801965708,2022-07-26T08:49:37-04:00,4144405250188,#20045,6 Oat Chocolate Chip Scones,-22.500
13305889915020,2022-07-26T09:29:24-04:00,4146007408780,#20066,Copy of Jam Filled Layer Cake,260.000
13305910952076,2022-07-26T09:36:55-04:00,4146012553356,#20067,"6"" chocolate chhesecake",32.000
13305926090892,2022-07-26T09:45:07-04:00,4146017829004,#20068,"9"" lemon meringue",21.950
13306055164044,2022-07-26T10:26:57-04:00,4146064687244,#20069,Copy of Carrot Cake,70.000
13306092552332,2022-07-26T10:38:47-04:00,4146078875788,#20070,6 danish4 cheery 2 apple,29.700
13306092519564,2022-07-26T10:38:47-04:00,4146078875788,#20070,Delivery Charge,11.000
13307050066060,2022-07-26T15:43:50-04:00,4146386862220,#20071,Buttertarts,22.500
13307050033292,2022-07-26T15:43:50-04:00,4146386862220,#20071,Buttertarts,22.500
13307050098828,2022-07-26T15:43:50-04:00,4146386862220,#20071,"Vegan Cherry Pie - 8""",18.950
13307363721356,2022-07-26T17:14:57-04:00,4146472190092,#20072,Lemon Poppyseed Loaf,12.950
13307363754124,2022-07-26T17:14:57-04:00,4146472190092,#20072,Buttertarts,22.500
13307363786892,2022-07-26T17:14:57-04:00,4146472190092,#20072,Bumbleberry Crumble,19.950
13307492630668,2022-07-26T18:13:28-04:00,4146509709452,#20073,Pizza Dough,31.600
13307775975564,2022-07-26T21:16:42-04:00,4146597101708,#20074,Multigrain Sourdough,14.500
13307775942796,2022-07-26T21:16:42-04:00,4146597101708,#20074,Sourdough Bread,5.950
13308054732940,2022-07-26T23:42:21-04:00,4146662637708,#20075,6 Macarons,17.700
13308054765708,2022-07-26T23:42:21-04:00,4146662637708,#20075,Chocolate Buttercake,24.000
13308877078668,2022-07-27T07:27:36-04:00,4146913738892,#20076,Chocolate Raspberry Mousse Cake,32.000
13309085876364,2022-07-27T09:01:00-04:00,4146981929100,#20077,Vanilla Buttercake with Raspberry Buttercream,41.000
13309192503436,2022-07-27T09:47:24-04:00,4147016302732,#20078,Sourdough Bread,8.250
13309192437900,2022-07-27T09:47:24-04:00,4147016302732,#20078,6 Brownies,17.500
13309192470668,2022-07-27T09:47:24-04:00,4147016302732,#20078,6 Lemon Squares,17.500
13309218652300,2022-07-27T10:03:06-04:00,4147026788492,#20079,apple raisin walnut loaf,15.950
13309218685068,2022-07-27T10:03:06-04:00,4147026788492,#20079,maritime,5.500
13309276782732,2022-07-27T10:16:17-04:00,4147039240332,#20080,Fruit Platter,62.000
13309276749964,2022-07-27T10:16:17-04:00,4147039240332,#20080,Breakfast Pastry Platter,72.000
13309308829836,2022-07-27T10:31:40-04:00,4147049726092,#20081,6 Brownies,35.000
13309308797068,2022-07-27T10:31:40-04:00,4147049726092,#20081,Crudité Platter,23.000
13309308960908,2022-07-27T10:31:40-04:00,4147049726092,#20081,Buttertarts,22.500
13309308928140,2022-07-27T10:31:40-04:00,4147049726092,#20081,6 Macarons Coconut marg,17.700
13309308895372,2022-07-27T10:31:40-04:00,4147049726092,#20081,6 Macarons,17.700
13309308862604,2022-07-27T10:31:40-04:00,4147049726092,#20081,6 Chocolate Chunk Cookies,23.000
13309368828044,2022-07-27T11:00:01-04:00,4147069911180,#20082,Chocolate Raspberry Mousse Cake,96.000
13309519528076,2022-07-27T11:54:19-04:00,4146007408780,#20066,Jam Filled Layer Cake,48.000
13309519560844,2022-07-27T11:54:19-04:00,4146007408780,#20066,Copy of Jam Filled Layer Cake,130.000
13309519593612,2022-07-27T11:54:19-04:00,4146007408780,#20066,Copy of Jam Filled Layer Cake,-260.000
13309545939084,2022-07-27T12:02:53-04:00,4147132825740,#20083,Plain Cheesecake -Choice of Topping,32.000
13309602529420,2022-07-27T12:19:34-04:00,4147153076364,#20084,Quiche,33.500
13309602562188,2022-07-27T12:19:34-04:00,4147153076364,#20084,Quiche,33.500
13309602463884,2022-07-27T12:19:34-04:00,4147153076364,#20084,Banana Bread,11.950
13309602398348,2022-07-27T12:19:34-04:00,4147153076364,#20084,Lemon Poppyseed Loaf,25.900
13309619110028,2022-07-27T12:23:44-04:00,4147159236748,#20085,4 Potato Buns,36.000
13309675372684,2022-07-27T12:39:42-04:00,4147178471564,#20086,6 Oatmeal Chocolate Chip Cookies,6.950
13309675339916,2022-07-27T12:39:42-04:00,4147178471564,#20086,6 Hermit Cookies,6.950
13309675307148,2022-07-27T12:39:42-04:00,4147178471564,#20086,6 Vegan Chocolate Chip Peanut Butter Cookies,15.900
13309683237004,2022-07-27T12:41:53-04:00,4147181420684,#20087,24 Piece Square Tray,39.000
13309683269772,2022-07-27T12:41:53-04:00,4147181420684,#20087,Sandwich Platter,40.000
13309750116492,2022-07-27T13:01:00-04:00,4147205963916,#20088,6 Vegan Cupcakes,26.060
13309750018188,2022-07-27T13:01:00-04:00,4147205963916,#20088,"6"" Vegan Vanilla with Rosettes (Dairy Allergy)",36.670
13309750149260,2022-07-27T13:01:00-04:00,4147205963916,#20088,"Vegan Blueberry Pie - 8""",18.290
13309750182028,2022-07-27T13:01:00-04:00,4147205963916,#20088,Tote Bag,4.830
13309750050956,2022-07-27T13:01:00-04:00,4147205963916,#20088,6 Vegan Cupcakes,26.050
13309750083724,2022-07-27T13:01:00-04:00,4147205963916,#20088,6 Vegan Cupcakes,26.050
13309864247436,2022-07-27T13:43:03-04:00,4147247120524,#20089,6 Peanut Butter Hello Dolly Squares (Gluten Free),23.700
13309864181900,2022-07-27T13:43:03-04:00,4147247120524,#20089,Vanilla Buttercake with Raspberry Buttercream,24.000
13309864214668,2022-07-27T13:43:03-04:00,4147247120524,#20089,Raspberry Jam,17.500
13309980311692,2022-07-27T14:25:09-04:00,4147287392396,#20090,Copy of Carrot Cake,58.500
13309980278924,2022-07-27T14:25:09-04:00,4147287392396,#20090,Copy of Trifle Cake,58.500
13310124949644,2022-07-27T15:24:33-04:00,4147338543244,#20091,Chocolate Chip Cookie Cake,19.950
13310180982924,2022-07-27T15:48:03-04:00,4147357352076,#20092,Raspberry Pie,22.950
13310180950156,2022-07-27T15:48:03-04:00,4147357352076,#20092,6 Raspberry Brownies,17.500
13310181015692,2022-07-27T15:48:03-04:00,4147357352076,#20092,Cinnamon Buns- 4 pack,19.500
13310180917388,2022-07-27T15:48:03-04:00,4147357352076,#20092,6 Lemon Squares,17.500
13310213816460,2022-07-27T16:03:36-04:00,4147368919180,#20093,"8"" Raspberry Crumble Pie",22.950
13310299766924,2022-07-27T16:37:16-04:00,4147395100812,#20094,Trifle Cake,48.000
13310305468556,2022-07-27T16:37:53-04:00,4141763133580,#20008,6 Brownies,-17.500
13310470815884,2022-07-27T17:50:04-04:00,4147442942092,#20095,6 Hermit Cookies,6.950
13310470914188,2022-07-27T17:50:04-04:00,4147442942092,#20095,Pizza Dough,7.900
13310470848652,2022-07-27T17:50:04-04:00,4147442942092,#20095,6 Oatmeal Chocolate Chip Cookies,6.950
13310470881420,2022-07-27T17:50:04-04:00,4147442942092,#20095,6 Ginger Molasses Cookies,6.950
13310470783116,2022-07-27T17:50:04-04:00,4147442942092,#20095,Bumbleberry Crumble,28.950
13310621712524,2022-07-27T19:16:52-04:00,4147488718988,#20096,Vanilla Buttercake with Raspberry Buttercream,41.000
13310967152780,2022-07-27T22:37:43-04:00,4147588989068,#20097,Baked Goods Gift Box,48.000
13311370133644,2022-07-28T02:18:05-04:00,4147709247628,#20098,"Vegan Cherry Pie - 8""",18.950
13311370100876,2022-07-28T02:18:05-04:00,4147709247628,#20098,Sourdough Bread,8.250
13311831146636,2022-07-28T06:52:51-04:00,4147860865164,#20099,Chocolate Salted Caramel Cake,48.000
13311976571020,2022-07-28T08:10:25-04:00,4147910312076,#20100,"6"" chocolate cake with VBC (like a choc bc)",24.000
13312151388300,2022-07-28T08:40:29-04:00,4147967328396,#20101,Chocolate Buttercake,24.000
13312747208844,2022-07-28T10:58:15-04:00,4148166688908,#20102,Vanilla Buttercake with Raspberry Buttercream,41.000
13312899678348,2022-07-28T11:37:10-04:00,4148219641996,#20103,"9"" Peach Pie",27.950
13312899645580,2022-07-28T11:37:10-04:00,4148219641996,#20103,Cherry Pie,27.950
13312981041292,2022-07-28T11:56:20-04:00,4148245987468,#20104,Chocolate Mousse Cake,48.000
13313061552268,2022-07-28T12:12:15-04:00,4148274233484,#20105,4 Kaisers,6.000
13313061585036,2022-07-28T12:12:15-04:00,4148274233484,#20105,Rye Sourdough with Sunflower Seeds,6.750
13313061453964,2022-07-28T12:12:15-04:00,4148274233484,#20105,6 Date Squares,17.500
13313074135180,2022-07-28T12:14:21-04:00,4148279050380,#20106,6 Cupcakes,22.500
13313074102412,2022-07-28T12:14:21-04:00,4148279050380,#20106,Sandwich Platter,40.000
13313141932172,2022-07-28T12:28:39-04:00,4148304642188,#20107,6 Pecan Citrus Scones,135.000
13313205862540,2022-07-28T12:43:37-04:00,4148328136844,#20108,"8"" Peach Pie",15.160
13313236435084,2022-07-28T12:51:43-04:00,4148339343500,#20109,Chicken Pot Pie,90.000
13313340735628,2022-07-28T13:17:44-04:00,4148375355532,#20110,Confetti Cake,32.000
13313433927820,2022-07-28T13:44:52-04:00,4148408713356,#20111,Sandwich Platter,228.000
13313554776204,2022-07-28T14:21:37-04:00,4148448460940,#20112,Raspberry Pie,22.950
13313613430924,2022-07-28T14:42:07-04:00,4148467990668,#20113,Confetti Cake,48.000
13313740112012,2022-07-28T15:14:44-04:00,4148503117964,#20114,Chocolate Chip Cookie Cake,19.950
13313819738252,2022-07-28T15:40:41-04:00,4148528840844,#20115,6 Cupcakes,45.000
13313832353932,2022-07-28T15:44:55-04:00,4148533002380,#20116,Quiche,23.500
13313859190924,2022-07-28T15:54:01-04:00,4148541980812,#20117,"9"" Peach Pie",27.950
13313859158156,2022-07-28T15:54:01-04:00,4148541980812,#20117,Chocolate Cream Pie,65.900
13313859125388,2022-07-28T15:54:01-04:00,4148541980812,#20117,Coconut Cream Pie,51.900
13313985347724,2022-07-28T16:40:17-04:00,4148584415372,#20118,6 Macarons,35.400
13314228682892,2022-07-28T18:22:58-04:00,4148533002380,#20116,Quiche,-23.500
13314228650124,2022-07-28T18:22:58-04:00,4148533002380,#20116,Quiche,23.500
13314400583820,2022-07-28T19:50:40-04:00,4148720107660,#20119,Chocolate Mousse Cake,32.000
13314454683788,2022-07-28T20:17:53-04:00,4148735541388,#20120,6 Vegan Chocolate Chip Peanut Butter Cookies,23.850
13314454618252,2022-07-28T20:17:53-04:00,4148735541388,#20120,Vanilla Vegan Cake,34.000
13314454651020,2022-07-28T20:17:53-04:00,4148735541388,#20120,Vegan Chocolate Cake,34.000
13314666168460,2022-07-28T22:08:34-04:00,4148803698828,#20121,White Chocolate Cheesecake - Choice of Fruit,32.000
13315941728396,2022-07-29T09:42:32-04:00,4149200683148,#20122,Cherry Pie,18.950
13315941761164,2022-07-29T09:42:32-04:00,4149200683148,#20122,6 Cupcakes,22.500
13315941695628,2022-07-29T09:42:32-04:00,4149200683148,#20122,"8"" Peach Pie",18.950
13316019421324,2022-07-29T10:10:19-04:00,4148304642188,#20107,6 Pecan Citrus Scones,-67.500
13316020633740,2022-07-29T10:11:20-04:00,4148304642188,#20107,6 Pecan Citrus Scones,-67.500
13316047241356,2022-07-29T10:21:31-04:00,4149235286156,#20123,Quiche,33.500
13316047274124,2022-07-29T10:21:31-04:00,4149235286156,#20123,Quiche,33.500
13316111597708,2022-07-29T10:48:01-04:00,4149257207948,#20124,Vanilla Buttercake with Raspberry Buttercream,24.000
13316268884108,2022-07-29T11:35:25-04:00,4149301477516,#20125,"Vegan Blueberry Pie - 8""",18.950
13316268916876,2022-07-29T11:35:25-04:00,4149301477516,#20125,"Vegan Cherry Pie - 8""",18.950
13316285956236,2022-07-29T11:37:16-04:00,4149306065036,#20126,Carrot Cake,48.000
13316957864076,2022-07-29T13:17:57-04:00,4149489238156,#20127,Vanilla Vegan Cake,55.000
13317205131404,2022-07-29T14:18:38-04:00,4149561491596,#20128,Guinness & Ginger Cake,20.950
13317587599500,2022-07-29T16:09:18-04:00,4149679161484,#20129,Coconut Cream Pie,25.950
13318310887564,2022-07-29T21:57:35-04:00,4149912993932,#20130,Caramel Chocolate Chunk Cheesecake,65.000
13318336839820,2022-07-29T22:16:54-04:00,4149921874060,#20131,Vanilla Buttercake,32.000
13319524614284,2022-07-30T08:57:34-04:00,4146913738892,#20076,Chocolate Raspberry Mousse Cake,-32.000
13319524581516,2022-07-30T08:57:34-04:00,4146913738892,#20076,Chocolate Raspberry Mousse Cake,48.000
13319911506060,2022-07-30T11:51:28-04:00,4150412837004,#20132,White Chocolate Cheesecake - Choice of Fruit,48.000
13319911538828,2022-07-30T11:51:28-04:00,4150412837004,#20132,Sourdough Bread,5.950
13320521744524,2022-07-30T16:04:13-04:00,4150629564556,#20133,"8"" Chocolate Cake with VBC with Rosettes",48.000
13320523907212,2022-07-30T16:05:04-04:00,4150630449292,#20134,Cherry Pie,18.950
13320523939980,2022-07-30T16:05:04-04:00,4150630449292,#20134,Raspberry Pie,22.950
13320952479884,2022-07-30T20:08:30-04:00,4150784065676,#20135,Peach Pie,37.900
13321522741388,2022-07-31T00:26:35-04:00,4150912188556,#20136,6 Vegan Cupcakes,27.000
13322644127884,2022-07-31T09:22:52-04:00,4151221977228,#20137,Peach Pie,56.850
13322691084428,2022-07-31T09:42:27-04:00,4151237509260,#20138,Guinness & Ginger Cake,20.950
13323250696332,2022-07-31T12:31:03-04:00,4151396761740,#20139,Chocolate Buttercake,24.000
13323300798604,2022-07-31T12:44:45-04:00,4151413342348,#20140,Chocolate Salted Caramel Cake,48.000
13323300765836,2022-07-31T12:44:45-04:00,4151413342348,#20140,Bumbleberry Crumble,19.950
13323698831500,2022-07-31T14:18:46-04:00,4151543267468,#20141,Vanilla Buttercake,48.000
13324055937164,2022-07-31T15:36:49-04:00,4127913443468,#19813,6 Vegan Cupcakes,21.600
13324055969932,2022-07-31T15:36:49-04:00,4127913443468,#19813,6 Vegan Cupcakes,-21.600
13328001958028,2022-08-01T08:35:50-04:00,4152894161036,#20142,Confetti Cake,48.000
13328169762956,2022-08-01T09:24:48-04:00,4152950259852,#20143,Chicken Pot Pie,30.500
13328169697420,2022-08-01T09:24:48-04:00,4152950259852,#20143,Peach Pie,56.850
13328169730188,2022-08-01T09:24:48-04:00,4152950259852,#20143,Maple Syrup Dark,48.000
13328315187340,2022-08-01T10:00:40-04:00,4152994398348,#20144,Chocolate Peanut Butter Cake,32.000
13328435347596,2022-08-01T10:33:45-04:00,4153033130124,#20145,Peach Pie,18.950
13328483942540,2022-08-01T10:41:47-04:00,4153044598924,#20146,6 Cupcakes,22.500
13328483975308,2022-08-01T10:41:47-04:00,4153044598924,#20146,6 Cupcakes,22.500
13328571302028,2022-08-01T10:53:05-04:00,4153061310604,#20147,Lemon Poppyseed Loaf,12.950
13328618094732,2022-08-01T11:07:22-04:00,4153079267468,#20148,Trifle Cake,32.000
13329055875212,2022-08-01T12:50:03-04:00,4153218302092,#20149,Quiche,23.500
13329055907980,2022-08-01T12:50:03-04:00,4153218302092,#20149,Quiche,23.500
13330195284108,2022-08-01T17:35:29-04:00,4153597984908,#20150,Caramel Chocolate Chunk Cheesecake,48.000
13330247483532,2022-08-01T17:50:41-04:00,4153615974540,#20151,Sourdough Bread,8.250
13330247450764,2022-08-01T17:50:41-04:00,4153615974540,#20151,Quiche,33.500
13330247417996,2022-08-01T17:50:41-04:00,4153615974540,#20151,6 Oatmeal Raisin Cookies,11.500
13330344018060,2022-08-01T18:22:27-04:00,4153651200140,#20152,Peach Pie,18.950
13330541838476,2022-08-01T19:20:42-04:00,4153715032204,#20153,Whole Wheat Bread,17.850
13330541772940,2022-08-01T19:20:42-04:00,4153715032204,#20153,6 Croissants,23.700
13330541805708,2022-08-01T19:20:42-04:00,4153715032204,#20153,Challah,8.250
13330737922188,2022-08-01T20:20:31-04:00,4153780338828,#20154,Carrot Cake,32.000
13330782355596,2022-08-01T20:35:01-04:00,4153795379340,#20155,Peach Raspberry Pie,22.950
13330805784716,2022-08-01T20:42:26-04:00,4153803276428,#20156,Sourdough Bread,8.250
13331914293388,2022-08-02T01:25:24-04:00,4154113032332,#20157,6 Blueberry Lemon Buns,27.000
13332912963724,2022-08-02T07:11:50-04:00,4154456506508,#20158,Pizza Dough,27.650
13332912996492,2022-08-02T07:11:50-04:00,4154456506508,#20158,Rye Sourdough with Sunflower Seeds,6.750
13332912898188,2022-08-02T07:11:50-04:00,4154456506508,#20158,Shane's Honey,7.000
13332912930956,2022-08-02T07:11:50-04:00,4154456506508,#20158,Cressy Mustard,9.000
13333217411212,2022-08-02T08:47:35-04:00,4154563526796,#20159,Chocolate Mousse Cake,48.000
13333429584012,2022-08-02T09:50:50-04:00,4154636206220,#20160,Peach Raspberry Pie,22.950
13333577629836,2022-08-02T10:32:08-04:00,4154689093772,#20161,Creamy Tomato Soup,6.150
13333577531532,2022-08-02T10:32:08-04:00,4154689093772,#20161,Multigrain Sourdough,7.250
13333577498764,2022-08-02T10:32:08-04:00,4154689093772,#20161,6 Cupcakes,22.500
13333577564300,2022-08-02T10:32:08-04:00,4154689093772,#20161,Lunch Box - Individual,16.000
13333577662604,2022-08-02T10:32:08-04:00,4154689093772,#20161,6 Ginger Molasses Cookies,6.950
13333577597068,2022-08-02T10:32:08-04:00,4154689093772,#20161,Mac & Cheese,11.250
13334309077132,2022-08-02T13:38:51-04:00,4154939375756,#20162,Multigrain,14.500
13334309109900,2022-08-02T13:38:51-04:00,4154939375756,#20162,Whole Wheat Bread,35.700
13334309011596,2022-08-02T13:38:51-04:00,4154939375756,#20162,Rye Sourdough with Sunflower Seeds,6.750
13334930948236,2022-08-02T16:23:16-04:00,4155143618700,#20164,6 Croissants,23.700
13334931013772,2022-08-02T16:23:16-04:00,4155143618700,#20164,6 Banana Chocolate Chunk Muffins,15.500
13334930981004,2022-08-02T16:23:16-04:00,4155143618700,#20164,6 Oatmeal Chocolate Chip Cookies,6.950
13335096328332,2022-08-02T17:00:19-04:00,4155192869004,#20165,Vegan Chocolate Cake,55.000
13335096295564,2022-08-02T17:00:19-04:00,4155192869004,#20165,Vanilla Vegan Cake,55.000
13335235985548,2022-08-02T17:36:35-04:00,4155237859468,#20166,Raspberry Pie,32.950
13335433969804,2022-08-02T18:37:27-04:00,4155305820300,#20167,Chocolate Raspberry Mousse Cake,32.000
13335521919116,2022-08-02T18:57:53-04:00,4155328725132,#20168,Baked Fruit Tart,20.950
13336673386636,2022-08-02T23:56:45-04:00,4155632156812,#20169,Greeting Cards,4.250
13336673419404,2022-08-02T23:56:45-04:00,4155632156812,#20169,Candles,1.500
13336673452172,2022-08-02T23:56:45-04:00,4155632156812,#20169,Caramel Chocolate Chunk Cheesecake,48.000
13336673353868,2022-08-02T23:56:45-04:00,4155632156812,#20169,Charcuterie Board,27.000
13338351829132,2022-08-03T08:23:39-04:00,4156163326092,#20170,Peach Pie,18.950
13338419331212,2022-08-03T08:44:15-04:00,4154113032332,#20157,Delivery Charge,11.000
13338485948556,2022-08-03T09:01:49-04:00,4156205105292,#20171,Vanilla Buttercake,48.000
13338509607052,2022-08-03T09:08:26-04:00,4156212543628,#20172,Chocolate Chip Cookie Cake,19.950
13338547454092,2022-08-03T09:16:46-04:00,4156222013580,#20173,cornbread loaf,12.950
13338655752332,2022-08-03T09:45:04-04:00,4156212543628,#20172,Chocolate Chip Cookie Cake,-19.950
13338659094668,2022-08-03T09:45:13-04:00,4156212543628,#20172,Chocolate Chip Cookie Cake,17.960
13338720698508,2022-08-03T10:02:55-04:00,4148408713356,#20111,Crudité Platter,36.000
13338793640076,2022-08-03T10:24:17-04:00,4156298821772,#20174,Roasted Red Pepper & Goat Cheese Dip,22.500
13338793672844,2022-08-03T10:24:17-04:00,4156298821772,#20174,Caramelized Onion Dip,15.000
13338814906508,2022-08-03T10:29:42-04:00,4156306325644,#20175,Chicken Pot Pie,90.000
13339022950540,2022-08-03T11:15:40-04:00,4156371009676,#20176,6 Cupcakes,67.500
13339022983308,2022-08-03T11:15:40-04:00,4156371009676,#20176,6 Cupcakes,67.500
13339117682828,2022-08-03T11:36:29-04:00,4156403941516,#20177,Caramel Chocolate Chunk Cheesecake,48.000
13339320909964,2022-08-03T12:15:15-04:00,4156467150988,#20178,"6"" Plain Chocolate Cake - No Iced",18.000
13339320942732,2022-08-03T12:15:15-04:00,4156467150988,#20178,Carrot Cake,32.000
13339486847116,2022-08-03T12:36:31-04:00,4156497854604,#20179,6 Vegan Cupcakes,27.000
13339486879884,2022-08-03T12:36:31-04:00,4156497854604,#20179,6 Ginger Molasses Cookies,13.900
13339486814348,2022-08-03T12:36:31-04:00,4156497854604,#20179,6 Vegan Cupcakes,27.000
13339486912652,2022-08-03T12:36:31-04:00,4156497854604,#20179,6 Croissants,23.700
13339555496076,2022-08-03T12:48:21-04:00,4156512895116,#20180,Peach Pie,6.950
13339555463308,2022-08-03T12:48:21-04:00,4156512895116,#20180,Apple Pie,6.950
13339555430540,2022-08-03T12:48:21-04:00,4156512895116,#20180,Tuna pasta salad (large),31.250
13339555365004,2022-08-03T12:48:21-04:00,4156512895116,#20180,Pulla Bread,17.500
13339555332236,2022-08-03T12:48:21-04:00,4156512895116,#20180,6 Oat Chocolate Chip Scones,22.500
13339555266700,2022-08-03T12:48:21-04:00,4156512895116,#20180,6 Banana Chocolate Chunk Muffins,46.500
13339555299468,2022-08-03T12:48:21-04:00,4156512895116,#20180,6 White Chocolate Cranberry Scones,90.000
13339555397772,2022-08-03T12:48:21-04:00,4156512895116,#20180,Multigrain,21.750
13339667267724,2022-08-03T13:12:17-04:00,4156545302668,#20181,Baked Fruit Tart,20.950
13339667300492,2022-08-03T13:12:17-04:00,4156545302668,#20181,6 Croissants,23.700
13339667234956,2022-08-03T13:12:17-04:00,4156545302668,#20181,Coconut Cream Pie,25.950
13339692335244,2022-08-03T13:19:27-04:00,4156553953420,#20182,Vanilla Buttercake,32.000
13339884159116,2022-08-03T13:55:06-04:00,4156612182156,#20183,White Chocolate Cheesecake - Choice of Fruit,48.000
13339884126348,2022-08-03T13:55:06-04:00,4156612182156,#20183,Chocolate Raspberry Mousse Cake,48.000
13340170354828,2022-08-03T14:40:29-04:00,4156697706636,#20184,Confetti Cake,48.000
13340266397836,2022-08-03T15:00:23-04:00,4156733358220,#20185,Guinness & Ginger Cake,20.950
13340297724044,2022-08-03T15:06:57-04:00,4156744630412,#20186,Banana Bread,11.950
13340297789580,2022-08-03T15:06:57-04:00,4156744630412,#20186,Multigrain,7.250
13340297625740,2022-08-03T15:06:57-04:00,4156744630412,#20186,6 Peanut Butter Cookies,11.500
13340297756812,2022-08-03T15:06:57-04:00,4156744630412,#20186,6 Banana Chocolate Chunk Muffins,15.500
